url,title,entropy,resonance,persistence
"https://creditcards.chase.com/all-credit-cards?CELL=6TKV","Credit Cards - Compare Credit Card Offers and Apply Online | Chase",7.180013701232292,1,1.922
"https://media.chase.com/","Media Center Home",8.203890706820914,1,1.9289999999999998
"https://locator.chase.com/?locale=en_US","Find a Chase ATM or branch near you | Chase Bank",7.905212019910678,1,1.9409999999999998
"https://media.chase.com/","Media Center Home",8.203890706820932,1,1.9289999999999998
"https://careers.jpmorgan.com/","Careers | JPMorganChase",8.542281029268194,1,1.921
"https://m.vk.com/","VK.com | VK",6.6996437964140485,1,1.9489999999999998
"https://jpmorganwealthmanagement.chase.com/","Find a J.P. Morgan Advisor by State | Wealth Management | Chase.com",7.763225993140383,1,1.9529999999999998
"https://personal.chase.com/personal/savings","Chase Savings Accounts: Compare & Apply Today | Chase",7.784939926578633,1,1.903
"https://locator.chase.com/","Find a Chase ATM or branch near you | Chase Bank",7.905212019910679,1,1.9409999999999998
"https://personal.chase.com/personal/first-banking","Chase First Banking: Debit Card for Kids and Teens | Chase.com",7.84733904909681,1,1.908
"http://www.vkontakte.ru/","VK.com | VK",6.733906103709927,1,1.9489999999999998
"https://www.chase.com/","Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",8.65526149068083,1,1.892
"https://personal.chase.com/","Chase Checking Accounts: Compare & Apply Today | Chase",8.302313707998918,1,1.888
"https://survey.experience.chase.com/jfe/form/SV_0kY6b0kOTJsWvUW","Online Survey Software | Qualtrics Survey Solutions",6.560466685540308,1,1.99
"https://secure.chase.com/web/auth/dashboard","Chase Online",7.472638527234432,1,1.9020000000000001
"https://vk.com/","VK.com | VK",6.7339061037099315,1,1.9489999999999998
"https://survey.experience.chase.com/jfe/form/SV_0rBuvmGXX6OhYEJ","Online Survey Software | Qualtrics Survey Solutions",7.042472460862455,1,1.988
"https://secure.chase.com/","Chase Online",7.472638527234434,1,1.9020000000000001
"https://www.chase.com/personal/investments","https://www.chase.com/personal/investments",9.172805076853296,1,1.831
"https://secure.chase.com/web/oao/application/retail#/origination;cfgCode=502002;AcctRef=Credit/index/index","‎",7.412850902343378,1,1.907
"https://www.chase.com/espanol","Tarjeta de crédito, hipoteca, banca, vehículo | Chase Online | chase.com",8.66972759860054,1,1.919
"https://www.chase.co.uk/gb/en/?utm_source=jpmc&utm_medium=usbanner&utm_campaign=us_website_banner_redirect_homepage&pid=jpmc&af_channel=usbanner&c=us_website_banner_redirect_homepage","Home | Chase UK",9.430299621249869,1,1.7510000000000001
"https://www.chase.com/meeting-scheduler/getstarted","Get Started | Meeting Scheduler | Chase",7.403510074080131,1,1.948
"https://survey.experience.chase.com/","Home Realm Discovery",8.514572498564911,1,1.8860000000000001
"https://www.chase.com/auto/prequalified?offercode=WDXDPXXX11","Chase Auto Prequalification | Chase.com",7.687365716504901,1,1.936
"https://www.chase.com/digital/customer-service","Chase Customer Service: We can help you! | Chase",7.924567197166913,1,1.873
"https://www.chase.com/personal/investments/learning-and-insights","Featured Articles & News | Chase",8.278904751652169,1,1.905
"https://www.chase.com/digital/resources/search-results.html","Search | Chase | Chase.com",8.117678988344844,1,1.8940000000000001
"https://www.chase.com/","Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",8.655261490680834,1,1.892
"https://www.chase.com/personal/mortgage","https://www.chase.com/personal/mortgage",8.922549586012162,1,1.8519999999999999
"https://www.chase.com/personal/mobile-online-banking/make-payment","Make a Payment | Mobile Online Banking | Chase.com",8.174531132787786,1,1.897
"https://www.chase.co.uk/","Home | Chase UK",9.430299621250004,1,1.7510000000000001
"https://www.chase.com/personal/mortgage/manage-account","Manage Your Mortgage or Home Equity Accounts | Chase",7.673023694375486,1,1.895
"https://www.chase.com/personal/investments/advisor-services","https://www.chase.com/personal/investments/advisor-services",9.202369932205253,1,1.834
"https://www.chase.com/personal/investments/retirement","https://www.chase.com/personal/investments/retirement",9.15373674240649,1,1.833
"https://www.chase.com/personal/mortgage/calculators-resources","https://www.chase.com/personal/mortgage/calculators-resources",8.826478795045386,1,1.858
"https://www.chase.com/personal/investments/wealth-plan","https://www.chase.com/personal/investments/wealth-plan",9.14971819719678,1,1.8319999999999999
"https://www.chase.com/personal/investments/education","https://www.chase.com/personal/investments/education",9.32098698712877,1,1.834
"https://www.chase.com/personal/mortgage/mortgage-purchase","Buying a Home: Your Journey Starts Here | Chase",8.240121489309972,1,1.8860000000000001
"https://www.chase.com/personal/offers/secureshopping?CELL=6TKV","Secure Shopping | Credit Card Offers | Chase.com",8.191967653463399,1,1.899
"https://www.chase.com/personal/mortgage/education","Home Lending Education and Resources | Chase",8.650418178683248,1,1.841
"https://www.chase.com/personal/mortgage/mortgage-rates","https://www.chase.com/personal/mortgage/mortgage-rates",8.988180671205253,1,1.85
"https://www.chase.com/","Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",8.655261490680836,1,1.892
"https://www.chase.com/personal/mortgage/mortgage-refinance","https://www.chase.com/personal/mortgage/mortgage-refinance",8.961463525979124,1,1.854
"https://www.finra.org/#/","A vibrant market is at its best when it works for everyone | FINRA.org",8.711255464852853,1,1.909
"https://www.finra.org/","A vibrant market is at its best when it works for everyone | FINRA.org",8.711255464852844,1,1.909
"https://www.facebook.com/chase","Chase",9.580208474931599,1,1.833
"https://www.facebook.com/","Facebook - log in or sign up",8.30704870725418,1,1.916
"https://www.facebook.com/chaseuk","Log into Facebook",8.182950000988344,1,1.922
"https://www.chase.com/personal/investments/online-investing/self-directed","Commission-free online trading with J.P. Morgan Self-Directed Investing | Chase.com",8.042911847640564,1,1.9140000000000001
"https://www.instagram.com/chase/","Login • Instagram",9.728644849453785,1,1.819
"https://www.jpmorgan.com/commercial-banking","Commercial Banking and Financial Solutions | J.P. Morgan Chase",9.194237046095829,1,1.909
"https://www.linkedin.com/","LinkedIn: Log In or Sign Up",7.978316304889259,1,1.942
"https://www.instagram.com/","Instagram",9.732880165183667,1,1.821
"https://www.msg.com/madison-square-garden","Madison Square Garden | Official Site | New York City",9.139234231975033,1,1.877
"https://www.instagram.com/chase_uk","Login • Instagram",9.733093901796819,1,1.822
"https://www.jpmorganchase.com/","Home | JPMorganChase",8.15220905150928,1,1.9369999999999998
"https://www.pinterest.com/chase/","Chase (chase) - Profile | Pinterest",8.804573471181168,1,1.8359999999999999
"https://www.jpmorgan.com/global","J.P. Morgan | Official Website",9.011206788262989,1,1.895
"https://www.sipc.org/","SIPC - Securities Investor Protection Corporation",7.474842772473321,1,1.947
"https://www.jpmorgan.com/","J.P. Morgan | Official Website",9.011206788262987,1,1.895
"https://www.msg.com/","Madison Square Garden | Official Site | New York City",9.13923423197502,1,1.877
"https://www.pinterest.com/","Pinterest",5.678129123761858,1,1.915
"https://app.friendster.com/auth/signup","Friendster",7.2423586432830644,1,1.692
"https://www.sipc.org/","SIPC - Securities Investor Protection Corporation",7.474842772473318,1,1.947
"https://youradchoices.com/","YourAdChoices.com | Welcome to YourAdChoices.com",7.010951148471279,1,1.964
"https://youradchoices.com/","YourAdChoices.com | Welcome to YourAdChoices.com",7.010951148471278,1,1.964
"https://www.youtube.com/channel/UCdzldf9mVBHWtewkFaRf5Bg","Chase UK - YouTube",10.311677106469123,1,1.8980000000000001
"https://autofinance.chase.com/?offercode=WDXDPXXX02#","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371748,1,1.915
"http://developers.sift.com/","Fraud Detection Service Integration | Sift",7.97270326522485,1,1.905
"https://app.friendster.com/auth/passwordReset","Friendster",7.2543167206636685,1,1.673
"https://friendster.com/pages/tos/","Terms of Service - Friendster",8.171583857986729,1,1.8940000000000001
"https://www.youtube.com/chase","Chase - YouTube",8.95899478764785,1,1.876
"https://www.chase.com/personal/auto/payment-calculator?offercode=WDXDPXXX02","https://www.chase.com/personal/auto/payment-calculator?offercode=WDXDPXXX02",8.797757414587473,1,1.874
"https://www.youtube.com/","YouTube",9.624674941575728,1,1.967
"https://friendster.com/pages/privacy/","Privacy Policy - Friendster",7.661469957229541,1,1.9060000000000001
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs4","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371745,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs7","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371737,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs5","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371746,1,1.915
"https://autofinance.chase.com/#?offercode=WDXDPXXX02","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371748,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs1","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371755,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs3","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371743,1,1.915
"http://quantummetric.com/","Digital Analytics Platform | Quantum Metric",10.030882084641913,1,1.7349999999999999
"https://rivian.com/configurations/r1t?utm_source=chase&utm_medium=partnership&utm_campaign=lease_intro","Configurations | Rivian",6.988315427597268,1,1.956
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs6","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371761,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs2","Shop Cars & Explore Auto Financing Options | Chase",7.87121045937174,1,1.915
"https://www.chase.com/personal/auto/education?offercode=WDXDPXXX02","Auto Education and Resources | Chase",8.561221689885924,1,1.8599999999999999
"https://secure.chase.com/web/oao/application/retail?cfgCode=060001REFI","‎",7.412850902343372,1,1.907
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs10","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371753,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs8","Shop Cars & Explore Auto Financing Options | Chase",7.8712104593717385,1,1.915
"https://autofinance.chase.com/auto-finance/dealer-locator?offercode=WDXDPXXX02","Dealer Locator | Chase Auto | Chase.com",7.674144256651031,1,1.931
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs14","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371746,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs13","Shop Cars & Explore Auto Financing Options | Chase",7.8712104593717465,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs15","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371759,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs11","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371756,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs9","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371744,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs16","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371753,1,1.915
"https://secure.chase.com/web/oao/application/retail?cfgCode=060001APPLY&variation=topnav","‎",7.4128509023433855,1,1.907
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs12","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371751,1,1.915
"https://www.chase.com/personal/credit-cards/free-credit-score?offercode=WDXDPXXX02","https://www.chase.com/personal/credit-cards/free-credit-score?offercode=WDXDPXXX02",8.899494412952357,1,1.8639999999999999
"https://secure.chase.com/web/oao/application/retail#/origination;cfgCode=060001;offerCode=WDXDPXXX02/index/index","‎",7.412850902343377,1,1.907
"https://www.chase.com/personal/credit-cards/free-credit-score","https://www.chase.com/personal/credit-cards/free-credit-score",8.89949441295239,1,1.8639999999999999
"https://locator.chase.com/?LOC=en_US","Find a Chase ATM or branch near you | Chase Bank",7.905212019910681,1,1.9409999999999998
"https://autofinance.chase.com/?offercode=WDXDPXXX02#header","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371741,1,1.915
"https://autofinance.chase.com/auto-finance/faqs?offercode=WDXDPXXX02","FAQs | Chase Auto | Auto Finance | Car buying | Chase.com",8.119417051904113,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#menu-links-collapse2","Shop Cars & Explore Auto Financing Options | Chase",7.8712104593717624,1,1.915
"https://autofinance.chase.com/electric-vehicles/home?offercode=WDXDPXXX02","Making the Transition to an Electric Vehicle | Chase.com",8.096583452955167,1,1.915
"https://autofinance.chase.com/?offercode=WDXDPXXX02#panel-cbs17","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371725,1,1.915
"https://chase.com/auto/payment-calculator?offercode=WDXDPXXX02","https://chase.com/auto/payment-calculator?offercode=WDXDPXXX02",8.797757414587478,1,1.874
"https://www.chase.com/personal/auto-loans/servicing?offercode=WDXDPXXX02","Auto Servicing | Auto Loans | Chase ",8.291192224284817,1,1.892
"https://www.chase.com/personal/auto-loans/checkloanstatus?offercode=WDXDPXXX02","Check Loan Status | Chase Auto Loans | Chase Bank",8.17527237956707,1,1.897
"https://careers.jpmorgan.com/us/en/chase","Chase Careers | Find your career at Chase",7.615278715273972,1,1.9449999999999998
"https://media.chase.com/","Media Center Home",8.203890706820928,1,1.9289999999999998
"https://www.chase.com/personal/savings/bank-cd","Open a Chase Certificate of Deposit Account | Chase.com",8.376435817251963,1,1.8780000000000001
"https://www.chase.com/personal/mortgage/fair-lending/fair-lending-overview","Fair Lending: Laws & Regulations | Chase",8.26028097456202,1,1.8980000000000001
"https://www.chase.com/personal/auto/education","Auto Education and Resources | Chase",8.561221689885933,1,1.8599999999999999
"https://www.chase.com/digital/resources/sitemap","Sitemap | Chase.com",6.821515864972815,1,1.888
"https://www.jpmorganchase.com/","Home | JPMorganChase",8.15220905150928,1,1.9369999999999998
"https://www.chase.com/personal/investments/online-investing","https://www.chase.com/personal/investments/online-investing",9.288453555933339,1,1.8319999999999999
"https://www.chase.com/personal/investments/advisor","https://www.chase.com/personal/investments/advisor",9.08628215052472,1,1.835
"https://www.chase.com/personal/home-equity","Home Equity Line of Credit | Home Lending | Chase",8.075371633485354,1,1.877
"https://www.chase.com/digital/resources/about-chase","About Chase Bank",8.136263595770673,1,1.885
"https://www.chase.com/personal/mortgage/loan-originator-search","https://www.chase.com/personal/mortgage/loan-originator-search",8.757932231388658,1,1.865
"https://chase.com/","Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",8.655261490680843,1,1.892
"https://www.chase.com/personal/auto-loans/servicing","Auto Servicing | Auto Loans | Chase ",8.291192224284812,1,1.892
"https://www.chase.com/personal/auto-loans/enterprise","Enterprise Auto Finance | Auto Loans | Chase.com",8.328646652243526,1,1.887
"https://instagram.com/chase","Login • Instagram",9.730056144251055,1,1.822
"https://www.chase.com/digital/resources/privacy-security","https://www.chase.com/digital/resources/privacy-security",8.952367960334131,1,1.859
"https://autofinance.chase.com/auto-finance/sitemap?offercode=WDXDPXXX02","Site Map | Chase Auto | Chase.com",7.309602365352004,1,1.95
"https://creditcards.chase.com/credit-cards/home","Credit Cards - Compare Credit Card Offers and Apply Online | Chase",6.40163854652291,1,1.932
"https://www.chase.com/digital/resources/accessibility","Web Accessibility | Chase.com",8.579530761733167,1,1.893
"https://www.chase.ca/en/card-services","J.P. Morgan Canada | About us",8.645226571480675,1,1.9140000000000001
"https://www.chase.com/personal/auto/payment-calculator?offercode=WDXDPXXX12","https://www.chase.com/personal/auto/payment-calculator?offercode=WDXDPXXX12",8.797757414587453,1,1.874
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs1","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013246,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013259,1,1.909
"http://www.friendster.com/","Friendster",6.200142081360759,1,1.946
"https://autofinance.chase.com/?offercode=WDXDPXXX12","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371757,1,1.915
"https://www.chase.com/personal/mortgage/mortgage-assistance/get-started","Mortgage Assistance Application - Find Assistance Options | Chase",8.301237729126798,1,1.889
"https://www.chase.com/digital/resources/terms-of-use","Terms of Use | Digital Resources | Chase.com",8.559171722176588,1,1.877
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs5","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013254,1,1.909
"https://secure.chase.com/web/oao/application/retail#/origination;cfgCode=060001;offerCode=WDXDPXXX12/index/index","‎",7.412850902343373,1,1.907
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs6","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013248,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs2","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.91717907501325,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs7","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013252,1,1.909
"https://autofinance.chase.com/auto-finance/dealer-locator?offercode=WDXDPXXX12","Dealer Locator | Chase Auto | Chase.com",7.67414425665103,1,1.931
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs3","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013257,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs4","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013259,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs8","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013252,1,1.909
"https://www.chase.com/loanstatus","Check Loan Status | Chase Auto Loans | Chase Bank",8.17527237956707,1,1.897
"https://secure.tagged.com/index.html","Tagged - The social network for meeting new people",8.405087842897276,1,1.917
"https://autofinance.chase.com/auto-finance/sitemap?offercode=WDXDPXXX12","Site Map | Chase Auto | Chase.com",7.309602365351997,1,1.95
"https://www.chase.com/personal/auto-loans/checkloanstatus?offercode=WDXDPXXX12","Check Loan Status | Chase Auto Loans | Chase Bank",8.175272379567067,1,1.897
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#menu-links-collapse2","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013257,1,1.909
"https://autofinance.chase.com/electric-vehicles/home?offercode=WDXDPXXX12","Making the Transition to an Electric Vehicle | Chase.com",8.096583452955153,1,1.915
"https://autofinance.chase.com/auto-finance/faqs?offercode=WDXDPXXX12","FAQs | Chase Auto | Auto Finance | Car buying | Chase.com",8.119417051904113,1,1.915
"https://www.chase.com/digital/resources/privacy-security/security/system-requirements","System Requirements | Chase Online | Chase.com",8.340750425855147,1,1.892
"http://www.tagged.com/#","Tagged - The social network for meeting new people",8.35758308353997,1,1.915
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs10","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013252,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs12","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.91717907501325,1,1.909
"https://www.chase.com/personal/auto-loans/servicing?offercode=WDXDPXXX12","Auto Servicing | Auto Loans | Chase ",8.291192224284808,1,1.892
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs11","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013253,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#panel-cbs9","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013261,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX12#header","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013242,1,1.909
"https://autofinance.chase.com/?offercode=WDXDPXXX09","Shop Cars & Explore Auto Financing Options | Chase",7.871210459371746,1,1.915
"https://www.chase.com/personal/auto/payment-calculator?offercode=WDXDPXXX09","https://www.chase.com/personal/auto/payment-calculator?offercode=WDXDPXXX09",8.79775741458747,1,1.874
"https://secure.tagged.com/tagged_mobile.html","Tagged Mobile",7.507478900067432,1,1.924
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs2","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013258,1,1.909
"https://autofinance.chase.com/auto-finance/dealer-locator?offercode=WDXDPXXX09","Dealer Locator | Chase Auto | Chase.com",7.674144256651033,1,1.931
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs7","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013255,1,1.909
"https://secure.tagged.com/terms_of_service.html?reg=1","Terms and Conditions - Tagged",8.540426619867095,1,1.869
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs4","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013253,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs1","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013255,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs6","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013258,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs3","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.91717907501325,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs5","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013255,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013253,1,1.909
"https://secure.tagged.com/ccpa_opt_out.html","Tagged - The social network for meeting new people",8.366505765025511,1,1.916
"http://ifwe.co/","The Meet Group – Meeting the universal need for human connection.",7.873814767621178,1,1.935
"https://secure.tagged.com/terms_of_service.html#privacy_policy","Terms and Conditions - Tagged",8.540426619867088,1,1.869
"https://web.tagged.com/en/privacypolicy/","Privacy Policy - Tagged",8.384527328179018,1,1.8639999999999999
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs8","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013248,1,1.909
"https://web.tagged.com/en/termsandconditions/","Terms and Conditions - Tagged",8.540426619867098,1,1.869
"https://secure.chase.com/web/oao/application/retail#/origination;cfgCode=060001;offerCode=WDXDPXXX09/index/index","‎",7.412850902343376,1,1.907
"https://secure.tagged.com/support.html","Tagged",7.946213349353701,1,1.927
"https://www.chase.com/personal/auto-loans/servicing?offercode=WDXDPXXX09","Auto Servicing | Auto Loans | Chase ",8.291192224284819,1,1.892
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#menu-links-collapse2","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013248,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs11","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013257,1,1.909
"https://autofinance.chase.com/auto-finance/auto-loans?offercode=WDXDPXXX09#panel-cbs10","Chase Auto | Shop for a car | dealer inventory | Chase.com",7.917179075013256,1,1.909
